Team,Active Players,Age,Pos.,Status,Base Salary,Payroll %,Country
Tampa Bay Rays,Brendan McKay,23,SP,Pre-Arb,"$555,000",0.27,
Tampa Bay Rays,Trevor Richards,26,SP,Pre-Arb,"$570,000",0.21,
Tampa Bay Rays,Pete Fairbanks,25,P,Pre-Arb,"$555,000",0.14,
Tampa Bay Rays,Johnny Davis,29,CF,Pre-Arb,"$555,000",0.09,United States
Texas Rangers,Shin-Soo Choo,36,DH,Vet,"$21,000,000",14.14,"Korea, South"
Texas Rangers,Elvis Andrus,30,SS,Vet,"$15,000,000",10.27,Venezuela
Texas Rangers,Mike Minor,31,SP,Vet,"$9,500,000",6.62,
Texas Rangers,Lance Lynn,32,SP,Vet,"$8,000,000",6.28,
Texas Rangers,Rougned Odor,25,2B,Vet,"$7,500,000",5.27,Venezuela
Texas Rangers,Nomar Mazara,24,RF,Pre-Arb,"$3,300,000",2.22,Dominican Republic
Texas Rangers,Jeff Mathis,36,C,Vet,"$3,250,000",2.19,
Texas Rangers,Shawn Kelley,35,RP,Vet,"$2,500,000",1.73,
Texas Rangers,Logan Forsythe,32,2B,Vet,"$2,000,000",1.35,
Texas Rangers,Edinson Volquez,35,RP,Vet,"$2,000,000",1.35,Dominican Republic
Texas Rangers,Jose Leclerc,25,RP,Pre-Arb,"$1,000,000",1.01,Dominican Republic
Texas Rangers,Delino DeShields,26,CF,Arb 1,"$1,400,000",0.94,
Texas Rangers,Luke Farrell,28,RP,Pre-Arb,"$555,000",0.37,
Texas Rangers,Adrian Sampson,27,RP,Pre-Arb,"$555,000",0.37,
Texas Rangers,Isiah Kiner-Falefa,24,C,Pre-Arb,"$569,500",0.36,
Texas Rangers,Daniel Santana,28,2B,Arb 2,"$555,000",0.34,Dominican Republic
Texas Rangers,Jeffrey Springs,26,RP,Pre-Arb,"$557,000",0.34,
Texas Rangers,Yohander Mendez,24,RP,Pre-Arb,"$558,000",0.33,Venezuela
Texas Rangers,Ariel Jurado,23,SP,Pre-Arb,"$555,000",0.32,Panama
Texas Rangers,Ronald Guzman,24,1B,Pre-Arb,"$569,500",0.30,Dominican Republic
Texas Rangers,Brett Martin,24,P,Pre-Arb,"$555,000",0.30,
Texas Rangers,Willie Calhoun,24,LF,Pre-Arb,"$555,000",0.26,
Texas Rangers,Taylor Guerrieri,26,RP,Pre-Arb,"$555,000",0.15,United States
Texas Rangers,Rafael Montero,28,RP,Arb 1,"$555,000",0.14,Dominican Republic
Texas Rangers,Tim Federowicz,31,C,Arb 1,"$555,000",0.13,
Texas Rangers,Emmanuel Clase,21,P,Pre-Arb,"$555,000",0.12,Dominican Republic
Texas Rangers,Jose Trevino,26,C,Pre-Arb,"$555,000",0.12,
Texas Rangers,Kolby Allard,21,SP,Pre-Arb,"$555,000",0.10,
Texas Rangers,Brock Burke,22,SP,Pre-Arb,"$555,000",0.08,
Texas Rangers,Jonathan Hernandez,22,P,Pre-Arb,"$555,000",0.08,Dominican Republic
Texas Rangers,Nick Solak,24,2B,Pre-Arb,"$555,000",0.08,
Texas Rangers,Phillips Valdez,27,P,Pre-Arb,"$555,000",0.07,Mexico
Texas Rangers,Ian Gibaut,25,RP,Pre-Arb,"$555,000",0.07,
Texas Rangers,Joe Palumbo,24,RP,Pre-Arb,"$555,000",0.04,United States
Toronto Blue Jays,Justin Smoak,32,1B,Vet,"$8,000,000",7.18,
Toronto Blue Jays,Randal Grichuk,27,CF,Arb 2,"$7,000,000",7.18,
Toronto Blue Jays,Ken Giles,28,RP,Arb 2,"$6,300,000",5.66,
Toronto Blue Jays,Clay Buchholz,34,SP,Vet,"$3,000,000",2.69,
Toronto Blue Jays,Ryan Tepera,31,RP,,"$1,525,000",1.37,
Toronto Blue Jays,Brandon Drury,26,3B,Arb 1,"$1,300,000",1.17,
Toronto Blue Jays,Sam Gaviglio,29,RP,Pre-Arb,"$579,500",0.52,
Toronto Blue Jays,Luke Maile,28,C,Pre-Arb,"$579,000",0.52,
Toronto Blue Jays,Danny Jansen,24,C,Pre-Arb,"$558,700",0.50,
Toronto Blue Jays,Elvis Luciano,19,RP,Pre-Arb,"$555,000",0.50,Dominican Republic
Toronto Blue Jays,Trent Thornton,25,SP,Pre-Arb,"$555,000",0.50,
Toronto Blue Jays,Teoscar Hernandez,26,LF,Pre-Arb,"$578,600",0.46,Dominican Republic
Toronto Blue Jays,Vladimir Guerrero Jr.,20,3B,Pre-Arb,"$555,000",0.42,Canada
Toronto Blue Jays,Rowdy Tellez,24,1B,Pre-Arb,"$555,000",0.42,
Toronto Blue Jays,Derek Law,28,RP,Pre-Arb,"$555,000",0.40,
Toronto Blue Jays,Billy McKinney,24,OF,Pre-Arb,"$559,400",0.36,
Toronto Blue Jays,Cavan Biggio,24,2B,Pre-Arb,"$555,000",0.35,
Toronto Blue Jays,Jacob Waguespack,25,SP,Pre-Arb,"$555,000",0.31,
Toronto Blue Jays,Thomas Pannone,25,RP,Pre-Arb,"$560,100",0.27,
Toronto Blue Jays,Justin Shafer,26,RP,Pre-Arb,"$555,000",0.23,
Toronto Blue Jays,Jonathan Davis,27,CF,Pre-Arb,"$555,000",0.22,
Toronto Blue Jays,Wilmer Font,29,RP,Pre-Arb,"$560,400",0.20,Venezuela
Toronto Blue Jays,Reese McGuire,24,C,Pre-Arb,"$555,000",0.17,
Toronto Blue Jays,Bo Bichette,21,SS,Pre-Arb,"$555,000",0.17,
Toronto Blue Jays,Buddy Boshers,31,RP,Pre-Arb,"$555,000",0.16,
Toronto Blue Jays,Richard Urena,23,SS,Pre-Arb,"$562,000",0.16,Dominican Republic
Toronto Blue Jays,Derek Fisher,25,RF,Pre-Arb,"$559,400",0.16,
Toronto Blue Jays,Jason Adam,27,RP,Pre-Arb,"$555,000",0.14,United States
Toronto Blue Jays,Jordan Romano,26,P,Pre-Arb,"$555,000",0.13,
Toronto Blue Jays,Brock Stewart,27,RP,Pre-Arb,"$565,000",0.09,
Toronto Blue Jays,Anthony Alford,24,OF,Pre-Arb,"$555,000",0.08,
Toronto Blue Jays,T.J. Zeuch,23,SP,Pre-Arb,"$555,000",0.07,
Toronto Blue Jays,Anthony Kay,24,SP,Pre-Arb,"$555,000",0.06,
Toronto Blue Jays,Ryan Dull,29,RP,Arb 1,"$860,000",0.03,United States
Toronto Blue Jays,Breyvic Valera,27,2B,Pre-Arb,"$555,000",0.03,Venezuela
Toronto Blue Jays,Yennsy Diaz,22,SP,Pre-Arb,"$555,000",0.02,Dominican Republic
Washington Nationals,Max Scherzer,34,SP,Vet,"$30,262,705",21.77,
Washington Nationals,Anthony Rendon,29,3B,Arb 4,"$18,800,000",10.91,
Washington Nationals,Ryan Zimmerman,34,1B,Vet,"$18,000,000",10.45,
Washington Nationals,Patrick Corbin,29,SP,Vet,"$12,500,000",7.50,
Washington Nationals,Brian Dozier,32,2B,Vet,"$9,000,000",5.22,
Washington Nationals,Adam Eaton,30,RF,Vet,"$8,400,000",4.87,
Washington Nationals,Yan Gomes,31,C,Vet,"$7,000,000",4.11,
Washington Nationals,Anibal Sanchez,35,SP,Vet,"$8,000,000",3.48,Venezuela
Washington Nationals,Sean Doolittle,32,RP,Vet,"$6,000,000",3.48,
Washington Nationals,Stephen Strasburg,30,SP,Vet,"$35,000,000",2.90,
Washington Nationals,Howie Kendrick,35,LF,Vet,"$4,000,000",2.32,
Washington Nationals,Kurt Suzuki,35,C,Vet,"$4,000,000",2.32,
Washington Nationals,Trea Turner,26,SS,Arb 1,"$3,725,000",2.16,
Washington Nationals,Michael Taylor,28,CF,Arb 2,"$3,250,000",1.89,
Washington Nationals,Matt Adams,30,1B,Vet,"$3,000,000",1.74,
Washington Nationals,Jeremy Hellickson,32,RP,Vet,"$1,300,000",1.10,United States
Washington Nationals,Joe Ross,26,SP,Arb 1,"$1,000,000",0.41,
Washington Nationals,Juan Soto,20,LF,Pre-Arb,"$578,300",0.34,Dominican Republic
Washington Nationals,Wander Suero,27,RP,Pre-Arb,"$562,500",0.33,Dominican Republic
Washington Nationals,Victor Robles,22,OF,Pre-Arb,"$557,800",0.32,Dominican Republic
Washington Nationals,Javy Guerra,33,RP,Pre-Arb,"$800,000",0.32,United States
Washington Nationals,Daniel Hudson,32,RP,Vet,"$1,500,000",0.29,
Washington Nationals,Gerardo Parra,32,RF,Vet,"$555,000",0.25,Venezuela
Washington Nationals,Hunter Strickland,30,RP,Arb 2,"$1,300,000",0.24,
Washington Nationals,Tanner Rainey,26,P,Pre-Arb,"$555,000",0.23,
Washington Nationals,Erick Fedde,26,RP,Pre-Arb,"$555,000",0.21,
Washington Nationals,Austin Voth,27,SP,Pre-Arb,"$556,000",0.20,
Washington Nationals,Roenis Elias,30,RP,Arb 1,"$910,000",0.18,Cuba
Washington Nationals,Fernando Rodney,42,RP,Vet,"$5,250,000",0.17,Dominican Republic
Washington Nationals,Adrian Sanchez,28,2B,Pre-Arb,"$560,000",0.15,Venezuela
Washington Nationals,Wilmer Difo,27,SS,Pre-Arb,"$581,100",0.14,Dominican Republic
Washington Nationals,Andrew Stevenson,25,OF,Pre-Arb,"$559,100",0.13,
Washington Nationals,Asdrubal Cabrera,33,2B,Vet,"$555,000",0.10,Venezuela
Washington Nationals,Kyle McGowin,27,SP,Pre-Arb,"$555,000",0.07,
Washington Nationals,Raudy Read,25,C,Pre-Arb,"$556,000",0.05,Dominican Republic
Washington Nationals,Aaron Barrett,31,RP,Pre-Arb,"$555,000",0.05,
Washington Nationals,Tres Barrera,24,C,Pre-Arb,"$555,000",0.04,
Washington Nationals,Jake Noll,25,2B,Pre-Arb,"$555,000",0.03,
Washington Nationals,James Bourque,25,P,Pre-Arb,"$555,000",0.01,
